clean_text,spam
chase vince thanks much call ravi chris vince kaminski ect 2000 chris holmes enron chase forwarded vince kaminski hou ect 2000 vince kaminski 2000 chris holmes hou ect ees stinson gibner hou ect ect vince kaminski hou ect ect chase chris don yet report broadband might help developed internally group working tutorial shall send copy ready person give introduction market ravi thuraisingham vince chris holmes ees 2000 sent chris holmes ees vince kaminski hou ect ect chase vince working now ees chase national account manager developing products sell chase products working integrates provision broad band package computer hardware software company employees explain interested understand put together report broadband helped educate people technology economics get copy analyses chase might help detect opportunities anyone staff whom should talk thanks chris,0
howard confirmation vince vince please examine think going happen confirmation below need sleep pst need hours sleep add difference available service around afternoon called rachel enron london said set too confident thank opportunity jeff wesley 949 813 2241 howard please find following confirmation promised date interview tuesday january 2001 interview interviewers nigel price credittrading ben parsons research trading controls senior specialist vasant shanbhogue research group houston address grosvenor place london swlx switchboard 020 7783 0000 closest tube train station victoria location map attached see attached file location map pdf manager robert walters manager risk quantitative analysis get free secure online email http www ziplip com,0
java managers vince durasoft taught java class group offers day short course java managers details below interested stinson forwarded stinson gibner hou ect 2001 siva thiagarajan 2001 please respond siva thiagarajan java managers stinson thanks meeting thursday enjoyed talking per discussion attached course outline java managers along email conversation think course may little bit heavy group definetly take down concepts level make appropriate audience please review let know course value day course costs 000 maximum students regards siva oojavaformanagers doc,0
wednesday lunch credit group everybody get ready lunch meeting wednesday april credit model development testing team going vincent restaurant address 2701 dallas reservation made see tanya,0
update spring conference hello everyone wanted get message each update february conference plans conference promises provide exciting opportunity share ideas diverse group academic industry professionals topic dear hearts future business education economy sharing updates information weeks come thought might useful start before holidays attaching most recent description program events remains somewhat fluid develop however some developments find interesting first arranged filming event local public station working toward development best product possible sessions second david palumbo human code internet content provider http www humancode com index htm now owned sapient join david knowledgable both educational issues served faculty university houston years before joining human code some interesting insights offer future higher education having now worked industry side equation finally currently reading couple books may find interesting telecosm barbarian manifesto sure many interesting sources information each aware helpful began sharing notes finally let suggest each begin thinking issue feel most comfortable commenting upon phrasing lead questions like build list such questions circulate among begin get feel range topics encounter discussion begin formulate individual opinions hope note finds anticipating wonderful holiday season thank participating inaugural think tank conference future business education sincerely yours john revised workshop planning doc john martin carr collins chair finance finance department baylor university box 98004 waco 76798 254 710 4473 office 254 710 1092 fax martin baylor edu web http hsb baylor edu html martinj home html,0
color copier hello lyn certainly hope enjoyed holidays received color printer yet please provide information concerning thanks kevin moore,0
alliance info alert dear generation power marketing executive following week alliance express newsletter special announcement regarding proposed action financial accounting standards board fasb fasb 133 fasb considering exception statement financial accounting standards sfas 133 exempt energy companies requirement account capacity contracts derivatives vote against exception result significant increase earnings volatility raises important concerns energy suppliers attached summary issue board expected vote issue during may 2001 eei taking steps appraise fasb concerns company cfo like information effort please contact richard mcmahon executive director alliance energy suppliers rmcmahon eei org 202 508 5571 alliance energy suppliers express april 2001 inside washington federal affairs bill repealing puhca approved senate committee senate banking committee today approved 206 bill repeals public utility holding company act 1935 bill repeal puhca transfer oversight public utility holding companies securities exchange commission federal energy regulatory commission appropriate state agencies 206 approved two amendments offered sen mike enzi first amendment establish electric energy market competition task force study competition wholesale retail market electric energy united states task force made representatives ferc department justice federal trade commission well non voting representatives department agriculture securities exchange commission amendment contained provision sponsored sen paul sarbanes preserve ferc authority require energy rates reasonable include pass through holding company costs unrelated energy another amendment offered sen jon corzine initiated study general accounting office success federal state governments preventing anticompetitive practices public utility holding companies promoting competition efficient energy markets institute tax agreement public power again introduced hill tax agreement eei reached american public power association appa large public power council lppc again introduced house bill 1459 contains same provisions measure 4971 technical corrections introduced during 106 congress 1459 introduced rep hayworth nine original sponsors ways means committee 1459 contains four key provisions tax code changes tax free sale spin off transmission assets rto allowed nuclear decommissioning laws adapted competitive market allowing deductions trust fund longer cost service ratemaking contributions aid construction ciac tax interconnections transmission distribution facilities eliminated private use tax rules changed permit open access transmission distribution facilities measure referred house ways means committee eei urged congress act without delay moving forward enactment help encourage vigorous fair competitive environment institute noted same legislation incorporated 389 senate energy committee chairman frank murkowski energy security bill stand alone legislation introduced hearings expected held both senate finance house ways means committees probably consideration president bush individual tax proposal administration ferc white house seeks trillion budget fiscal year 2002 president bush last week transmitted trillion fiscal year 2002 budget request capitol hill administration noted proposal moderates recent explosive growth discretionary spending four percent 2002 increase billion preceding fiscal year budget bid contains 231 billion total surplus 2002 projects trillion surplus next ten years energy area administration noted federal government longstanding evolving role sector pointing most federal energy programs agencies state private counterparts proposed billion discretionary spending energy programs billion tax benefits mainly encourage development traditional alternative energy sources doe budget request billion including billion energy resources programs later figure represents decrease 196 million percent fiscal year 2001 environmental sector administration sought some billion discretionary funding epa including billion operating program focused implementation most federal pollution control laws success restructuring tied energy strategy ferc massey asserts electric restructuring may jeopardy success hands regulators policymakers ferc commissioner william massey asserted speaking recent national governors association policy forum philadelphia commissioner massey urged officials pay attention key elements national energy strategy first specified need adequate supply energy commodity turning second element commissioner massey told forum attendees supply world won help unless delivered adequate efficient non discriminatory network commissioner massey identified market structure third essential element national energy strategy while citing inherent difficulty good structure cannot easily parsed between wholesale retail jurisdictions accordingly said ferc states must work together market structure final element successful energy strategy commissioner specified need aggressive ferc intervention markets fail job states cannot depend wholesale market regulator ensure reasonable prices consumers cautioned surely think twice before heading down restructuring path generation dynegy build second plant kentucky dynegy announced plans construct 330 megawatt plant adjacent riverside generating project lawrence county kentucky dynegy sell power generated plant wholesale market commercial operation expected begin first quarter 2002 ppl expand generation capacity ppl corporation week said build 540 megawatt power plant near chicago increase capacity susquehanna nuclear plant 100 megawatts ceo william hecht said illinois plant expected service summer 2002 constellation energy group announces eight plants constellation energy group week announced company scheduled bring four peaking power plants line summer additionally four larger power plants scheduled enter service following two summers four peaking plants located illinois pennsylvania virginia west virginia larger power plants under construction california florida illinois texas building seven states because serve regions where wholesale electricity needed where provide energy support national power marketing business said constellation energy group chairman ceo christian poindexter california energy commission approves construction otay mesa generating plant corporation national energy group neg last week announced california energy commission cec approved construction otay mesa generating plant san diego county neg developed 500 megawatt project produce enough electricity power 000 homes development process completed calpine corporation assume ownership project construct operate plant neg contract half plants output energy data weekly electric output week electric output reached 528 gwh week ending april week highest increase 2000 levels south central states both percent increase 2000 week year date rocky mountain region experienced greatest increase output percent 2000 information email alliance eei org alliance express free news service sponsored alliance energy suppliers document redistributed please send questions comments requests alliance eei org telephone 202 508 5680 nancy tarr manager business development eei alliance energy suppliers 701 pennsylvania ave washington 20004 telephone 202 508 5680 fax 202 508 5600 www eei org alliance ntarr eei org text htm fasb impact energy companies treatment capacity,0
texas finance festival urgent request peggy friday lunch supper sat breakfast lunch person vince kaminski peggy davies 2000 please respond peggy davies andres almazan murray carlson kent daniel wayne ferson denis gromb john hund narasimhan jegadeesh cindy justice matthias kahl vince kaminski anthony lynch thomas noe robert parrino manju puri ehud ronn laura starks andrew subra steathis tompaidis texas finance festival urgent request texas finance festival attendee please respond below request asap preparing texas finance festival needing finalize meal counts while excited everyone coming want pay meals expensive ones way riverwalk san antonio someone attendance please indicate below meals inattendance family significant others coming please indicate total number including yourself thanks help bill petty number attend friday lunch friday supper saturday breakfast saturday lunch saturday supper rfc 822 header return path received ccc petty ccc petty baylor edu 129 162 ccisol baylor edu smtp oaa 21931 thu mar 2000 0600 cst message date mar 0600 bill petty texas finacne festival urgent request peggy davies mailer quickmail pro windows priority mime version reply bill petty content type text plain charset ascii content transfer encoding bit mime autoconverted quoted printable bit ccisol baylor edu oaa 21931 status peggy davies administrative assistant department finance insurance fax 254 710 1092 peggy davies baylor edu,0
conversation today return path awenda 2000 com full name awenda 2000 message date mon dec 2000 est conversation today wkamins enron com mime version content type multipart mixed boundary part 275 329 boundary mailer unknown sub 111 wincenty pleasure talking today enclosing resume look forward talking again best regards bibianna bibianna res doc,0
steven roeder chemical engineer vince think match group forwarded steve resume ford cooper joe phalen water group regards osman,0
ljm pricing vince here files pricing deal without credit risk without credit risk credit risk two factor model talk tomorrow thanks paulo issler,0
organizational announcement fyi forwarded osman sezgen hou ees 2001 enron energy services ees distribution 2001 sent kay chapman ees organizational announcement consistent floor talks couple weeks ago following mail describing latest changes risk back office functions now complete ees risk management vast majority ees risk controls operations group become group enron wholesale services group sole function provide pricing structuring commodity risk management logistics back office services ees both don black wanda curry report ews office chairman change driven explosive growth ees resulting need tap systems resources risk expertise wholesale groups order continue grow take advantage current market opportunities change allow quickly capture benefits scale process technology risk logistics back office functions larger enron capability discussed employee meeting march important objectives change allows reach those goals quickly specifically following groups within former ees risk management group become part group reporting don black gas power tariff desks options desk site profiles consumption desks matrix products secondary products desks dsm group iam along execution capability remain ees report ees office chairman pleased announce ozzie pagan agreed lead function ozzie established commercial dealmaker ena experience power trading origination plant development addition services group provide billing information retail services led evan hughes remain ees report ees ooc support functions within former ees risk controls operations group currently support dsm services groups remain ees remaining parts risk controls operations group become part ews reporting wanda curry part change pleased add evan hughes ozzie pagan ees operating committee addition structuring group led sean holmes named deal management vision group remains same discussed employee meeting however facilitate ensure productive transaction interaction between ees ews asked marty sunde part his vice chairman role resource lead formal restructuring group enhance protect value several key transactions portfolio primarily california newly created function led anthony dayao continue report ees ooc support both ees ews requirements changes organizational structure vision objectives detailed ees employee meeting march remain need continue understand drive deeper markets manage client relationships mine portfolio build products execute opportunities thanks hard work help become worlds leading energy retailer enron leading division questions please hesitate ask,0
enside draft good afternoon attached please find combined interview notes first draft article enside newsletter read review sections divided color vince please check everything content accuracy feel free make corrections delete anything see fit please make changes send back need wednesday april possible call questions kathie grabstald ews public relations 9610 looking forward photo shoot friday march meet front building big,0
marketpoint license agreement dale thanks message phone conversation before meeting mentioned another contractual arrangement under work company employees case study cost weekly project 000 applied purchase price should ahead decide acquire software project allow evaluate model come estimate manpower necessary support model internally please let know option primarily interested long term natural gas model database north america unless familiarity short term model prerequisite don resources spend too much course trading desk may interested short term version model shall talk them vince dale nesbitt 2000 vince kaminski marketpoint license agreement john vince really enjoyed meeting day broad cross section people thank much setting thank giving opportunity speak people mentioned john sending license paperwork marketpoint attached standard license agreement consideration mentioned license agreement covers entire bundled product includes north american gas short long term north american electricity short long term world gas western european gas world oil finishing porting world oil world gas western european gas models old now obsolete software system marketpoint fully tested complete couple months however gas electricity models north america presently complete tested should allow give attractive price before full worldwide toolkit available throughout worldwide business understood want gas modeling capability first want defer decisions electric capability mentioned meeting prepared offer approximately fully bundled price read license agreement see software licenses 100 000 annually gas data 000 electric data 000 marketpoint agree license gas model plus data software license plus data license total 000 annually under fully bundled price think consistent discussions meeting marketpoint perspective provide great basis move forward together enron enron ever desires scale another model model marketpoint portfolio simply scale entire license agreement allow decouple gas decision decisions might make glad put additional pricing provision agreement decide move forward felt able communicate philosophy scope operation approach during meeting deliver much information might need evaluate whether marketpoint meets needs thought able see depth sophistication product yet same simplicity effectiveness thought able see benefits marketpoint dimension economic equilibrium complement supplement approaches assuredly use interested impressions those colleagues look forward response moving ahead together view important prospective customer client work earn secure business decide license marketpoint arrange transfer mount marketpoint short term narg model model suggest begin travel houston deliver day training seminar clients usually fluent day training seminar thereafter want work short term narg model few weeks while get speed fluent comfortable before take delivery longer term version narg several weeks later thanks again best some item meeting might forgotten send please remind notes don show anything speaking lot rather writing notes during meeting might overlooked something someone wanted dale nesbitt president marketpoint inc 27121 adonna los altos hills 94022 650 218 3069 dale nesbitt marketpointinc com license doc,0
gsia visit duane sorry miss meeting chester already schedule vince cyrus andrew cmu edu 2000 vince kaminski chester spatt pierre philippe ste marie gsia visit vince friday during visit california cousin wedding having miserable luck connecting however while gsia chester spatt authors like meet schedule permits copying him email contact him directly please let peirre copied email know whatever work see next hope duane duane seppi graduate school industrial administration carnegie mellon university pittsburgh 15213 3890 tel 412 268 2298 fax 412 268 8896 email andrew cmu edu,0
alliance info alert ferc acts remove obstacles address western energy crisis omnibus order mobilizes ferc entire energy pricing infrastructure authority adopt financial incentives capacity increases transmission facilities streamlines regulation wholesale market energy facilities siting licensing promotes conservation wholesale side demand response bidding order doesn address price caps meeting western state regulators officials set april 2001 boise idaho ferc moves bring economic reliable energy supplies stressed california western energy markets ferc proposes increase bulk power supply west removing barriers providing incentives within jurisdiction facility certification licensing regulation transmission wholesale power sales interstate commerce ferc quickly wants increase electric generation transmission capacity well streamline regulation wholesale power transactions well increase capacity supporting infrastructure natural gas oil pipelines order sets precedent broadness proposes actions reduce electricity demand west well promoting necessary wholesale market portion demand response bidding where states wish implement retail side ferc asks comments additional actions may take future march 2001 effective immediately ferc said statement commission streamlining regulatory procedures wholesale electric power sales expediting certification natural gas pipeline projects california west including reallocation staff resources quickly address pending pipeline applications urging licensees review ferc licensed hydroelectric projects order assess potential increased generating capacity among actions ferc takes require california iso transmission owners within states western systems coordinating council wscc prepare list grid enhancements completed short term waive prior notice requirements site self generators sell wholesale within wscc area grant blanket market based rate authority sales wholesale market electric energy becomes available result demand response reductions retail wholesale loads broadening extending through december 2001 temporary waivers operating efficiency standards qualifying facilities qfs increase availability generating capacity ferc seeks comments march series economic incentives aimed ensuring timely upgrades western transmission grid including increased rate return equity roe projects significantly increase transmission service either june 2001 november 2001 areas ferc requested comment include use interconnection authority under federal power act raise dollar limits issuance blanket certificates authorizing gas pipeline construction hydro issues ferc requested comment ways increase operating flexibility ferc licensed projects while protecting environmental resources effort encourage investment transmission infrastructure ferc asked comments again march series economic incentives aimed ensuring upgrades western interconnection including increased roe projects significantly increase transmission constrained paths service above dates 2001 increased roe ferc said given system upgrades transmission paths service june 2002 november 2002 ferc seeks comment proposed year depreciation period projects increase transmission capacity short term year depreciation period upgrades involving rights way service november 2002 his dissent order commissioner massey argued order focuses quick fixes measures close gap between supply demand california order fails address price relief noted massey massey called full federal power act fpa section 206 investigation california issues allow possibility refunds transmission incentive provisions massey lamented proposed roe increase percent appeared arbitrary inconsistent ferc policy under order 2000 financial provisions said appeared throwing money problem while generally disappointed order massey express limited support many parts order many suggestions order same actions authorized last may said massey good ideas good ideas now concluded his part comments open meeting order adopted chairman hebert said order designed squeeze every additional supply available encourage conservation stressed ferc doing power alleviate western problems said order seeks eradicate projected supply shortfall california noted generation transmission siting conservation generally state issues ferc removing obstacles order posted web site citation ferc issued order removing obstacles increased electric generation natural gas supply western united states asking comments issued march 2001 docket elol 000 detailed analysis summary specific actions taken proposals made follows electric transmission infrastructure within days california iso transmission owners wscc prepare file information purposes list grid enhancement projects may underway may require initial siting acquisition rights way ferc proposes scaled transmission infrastructure incentive under transmission owners projects increase transmission capacity present constraints service july 2001 receive cost based rate reflecting 300 basis point premium return equity year depreciable life projects service november 2001 get 200 basis point premium year depreciable life ferc use uniform baseline return equity jurisdictional transmission providers wscc based roe ferc approved southern california edison system upgrades involve rights way add significant transfer capability service november 2002 get cost based rate reflecting roe basis point premium year depreciable life facilities needed interconnect supply grid service required accommodate service date plant get cost based rate reflected roe 200 basis point premium service november 2001 roe service november 2002 increases transmission capacity constrained interfaces involve significant capital investments example installing technology ferc proposes allow transmission owners increase revenue requirement network service rates ensure each additional capacity generate revenues equal current firm point point rate ferc requests comment whether assign cost interconnection system upgrade particular load supply alternatively roll costs average system rate extension waivers qfs ferc proposes extend temporary waivers operating efficiency standards qfs applicable throughout wscc allow increased generation through december 2001 waivers expire april 2001 proposed waiver allow qualifying cogenerators sell output above level historically supplied output purchasing utility waiver qualifying small power production facilities wscc respect fuel use requirements under ferc regulation section 292 204 extended december 2001 additional capacity site generation ferc adopt streamlined regulatory procedure accommodate wholesale sales such facilities serve load within wscc through december 2001 owners generating facilities located business locations wscc used primarily back self generation become fpa virtue sales such power permitted sell power wholesale without prior notice under fpa section 205 ferc authorizes such power sold market based rates ferc waives prior notice requirement mutually agreed upon interconnection agreements interconnections necessary accomplish sales quarterly reporting required allows demand response bidding ferc allow retail customers permitted state law wholesale customers reduce consumption purpose reselling load reduction wholesale ferc granting blanket authorization consistent prior discussion sales site generation requires similar reporting ferc december order california market directed longer term measure iso pursue establishing integrated day ahead market demand supply bids addressed venue ferc seeks comments desirability accelerating action ferc says realizes states play important role regulating retail electric service allowing retail load reduce consumption resale wholesale markets raises legal commercial technical regulatory issues safeguards may needed protect enhance retail demand response bidding programs intention undermine state programs promote necessary complementary wholesale programs requests comments helpful action accomplished consistent state jurisdiction retail sales contract modifications demand response bidding may opportunities public utilities make types demand response arrangements wholesale customers mutually agreeable interconnections ferc waive prior notice requirement mutually agreeable demand response related rate schedule amendments may required effectuate arrangements clarifies demand response program costs should treated consistently types incremental pocket costs interconnections fpa section 210 allows ferc issue order requiring interconnection makes finding such order public interest encourage overall conservation energy capital optimize efficiency use facilities resources improve reliability electric utility system federal power marketing agency order applies meets requirements fpa section 212 ferc requests comments whether use authority under fpa section 210 alleviate existing impediments electricity reaching load exercise authority may warranted ferc seeks comments whether make some required findings generically wscc region order respond quickly should circumstances arise requiring immediate action longer term regional solutions ferc believes rto entire western region seamless integration western rtos best vehicle designing implementing long term regional solution natural gas pipeline capacity ferc realigned resources respond applications gas pipeline capacity soliciting comments ways expedite approval pipeline infrastructure needed serve california west requests comments might further exercise authority pipeline construction alleviate present crisis including increasing dollar limit thresholds blanket certificates million prior notice authorizations million order increase facilities qualifying automatic authorization offering blanket certificates construction acquisition portable compressor stations enhance pipeline capacity california offering rate incentives expedite construction projects make additional capacity available summer constrained pipeline systems hydroelectric power ferc staff hold conference discuss methods address environmental protection hydro projects while allowing increased generation requests comments ways allow greater operating flexibility commission licensed hydro projects while protecting environmental resources comments should consider methods agency involvement ways handle expedite endangered species act consultations criteria modifying licenses identification processes implemented provide efficiency upgrades oil pipelines ferc explore oil pipelines innovative proposals lead ensuring adequate flow petroleum product california market conference state commissioners ferc hold day conference state commissioners state representatives western states discuss price volatility west well ferc related issues identified governors western states notice issued march meeting scheduled april 2001 boise idaho source ferc order docket elol 000 news release text htm,0
last minute things tff participants looking forward seeing everyone san antonio friday attached welcome letter indicates meeting room describes two evenings friday dinner tour alamo saturday barbeque dinner ranch outside san antonio arranged five horses brave heart hayride interested come jeans boots see friday john welcomel doc john martin carr collins chair finance finance department baylor university box 98004 waco 76798 254 710 4473 office 254 710 1092 fax martin baylor edu web http hsb baylor edu html martinj home html,0
forward prices simulations credit reserve model bill mark figure below shows happens simulate forward prices using current methodology credit reserve model scale figure goes years started gas prices used forward volatility curve volatilities front vols long term contracts see figure example years horizon price probability less probability corresponding lower bounds tanya william bradford enron enronxgate 2001 mark ruane enron enronxgate naveen andrews enron enronxgate tanya rohauer enron enronxgate debbie brackett hou ect ect tanya tamarchenko hou ect ect rabi enron enron wenyao jia enron enronxgate gbm reversion both seem provide fairly unrealistic values gas term seems improbable however gas peak does represent capture potential price movement confience interval assumptions price curves volatilty curves trend reversion bill original message ruane mark sent monday march 2001 bradford william andrews naveen rohauer tanya brackett debbie tamarchenko tanya rabi jia winston gbm reversion quick example impact using gbm based simulation based five year swap expected losses higher result gbm attached chart shows relative long term gas prices under both processes mark,0
reply email ignore voicemail please respond vince thanks wanted get sense right people establish effective contact went different responsibilities john goodpasture suggested get dialog going right commercial people enron neighborhood 200 range give quick call conserve valuable hopefully get touch right people reading voicemail supersedes dale original message vince kaminski enron com mailto vince kaminski enron com sent tuesday may 2001 dale nesbitt marketpointinc com vince kaminski enron com get together coming tuesday dale reserve slot really much tell point commercial groups still interested moving towards test package soon decide move ahead research shall involved helping evaluate product said decision makers case think should allow simply process run course vince dale nesbitt 2001 please respond get together coming tuesday vince call tomorrow morning lunch right lunch great 100 work dale original message vince kaminski enron com mailto vince kaminski enron com sent monday april 2001 dale nesbitt marketpointinc com kimberly watson enron com vince kaminski enron com get together coming tuesday dale please call tuesday morning schedule full open afternoon vince dale nesbitt 2001 please respond vincent kaminski kimberly watson get together coming tuesday vince kim flying houston tonight wondered fit both schedules get together coming tuesday sometime hour really want reinitiate conversations marketpoint having john goodpasture said either both right people continue his responsibility shift john quite positive idea enron acquiring marketpoint narg through license implied both carrying ball direction handed coming tuesday morning 930 good guys please give email shout above address leave message voicemail 650 218 3069 think truly impressed scope progress able make both short run narg long run narg interested mention power model progress noticeable since saw both long short term narg having quite impact number gas decisions moment ranging venezuelan lng north american lng import terminals term gas basis calculations trading support power plant development gas power price spreads key markets veracity heat rate trades bank financings storage field evaluation pipelines expect see enter dogs really hope fit get discussions moving mutually productive direction again think narg help become even successful look forward working office address phone number well move may altos management partners main street suite los altos 94022 650 948 8830 voice 650 948 8850 fax 650 218 3069 cellular give phones week get debugged switch dale,0
risk 2000 panel discussion hello everyone vince kaminski available conference call wednesday may est rest day rather full please let know either convenient maybe june free most day exception est look forward hearing thanks shirley crenshaw administrative coordinator enron corp research 713 853 5290 email shirley crenshaw enron com,0
eprm conferences paul thanks mail sorry missed calls morning dentist where difficult speak best times sorry doesn look like able commit eprm var conference still small company trip tie week sure understand internally justify two senior members company away eprm business pay money own pocket run course difficult decision originally offer services expenses fee potential opportunity work some vince good luck search alternative course leaders best regards chris chris strickland director lacima group ltd www lacimagroup com school finance economics university technology sydney financial options research centre university warwick original message paul bristow chris lacimagroup com sent thursday february 2001 eprm conferences chris extra note regarding course reimbursements suitable like finalise line asap vince european enron representative unable participate need offer alternative invitations end week best paul original message paul bristow mailto pbristow riskwaters com sent wednesday february 2001 chris strickland eprm conferences chris looking forward plan total budget speaker expenses 5500 pounds keyboard pound sign current exchange rates comes little 000 australian dollars happy cover expenses figure course scheduled run amsterdam london originally planned houston dates slightly flexible work travel schedules instance prefer travel sydney houston amsterdam sydney opposite direction contact let know enable commit course delighted forward notes research plan work outline until march lst look forward speaking soon best wishes paul bristow original message chris strickland mailto chris lacimagroup com sent tuesday february 2001 pbristow riskwaters com eprm conferences paul bit busy morning here hrs sydney don catch today call tomorrow chris original message paul bristow chris strickland sent tuesday february 2001 eprm conferences chris like confirm dates some forthcoming eprm events effective var stress testing techniques energy industry event run may london may houston michele berry director conferences looking structured training courses keen present different outline previous courses like run event trainers per venue rather done past les clewlow interested leading course possible vince kaminski delighted discuss event greater detail energy power risk management europe largest annual european event scheduled between september victoria kerridge producing event london office starting research two weeks going providing her brief ensure contact details finalizing details annual energy power risk management event houston take place may close completion happy provide details without potentially running risk overloading schedule number events short space var eprm houston priority secure trainers var course interested events listed happy talk week direct line 212 925 6990 extension 225 best wishes paul bristow original message chris strickland mailto chris lacimagroup com sent sunday january 2001 pbristow riskwaters com eprm conferences paul note address dates european conferences yet sure arrange work same offset expenses speaking events want participate mentioned training course var energy area eprm article last year vince comparison different techniques trial portfolio might form basis something useful anyway let know best regards chris,0
pleased get note wish help respect phd program unfortunately related program here statistics suggest contact professor sheridan titman university texas austin good luck john 0600 wrote dear martin having visited web page http hsb baylor edu html martinj found information research paper similar area interests keen pursue degree finance program especially interested following areas valuation exotics style options credit portfolio models assessment value risk non investment grade eurobonds portfolio contributions individual assets portfolio risk estimation expected default frequency individual default risk open student positions fall 2001 please hesitate get touch following background graduated moscow institute physics technology 1998 majoring economics applied mathematics degree applied mathematics gpa diploma matter mathematical methods modern theory oligopoly three half years working experience bank investment company russia kazakhstan working following positions trader fixed income equities futures forwards swaps options money market analyst estimation market value illiquid equities valuation principal protected notes reverse convertible notes valuation exotics options risk manager risk management banking currency margin liquidity risks portfolio manager management banking securities portfolio using mathematical statistical approach articles custodian functions role management securities portfolios securities market journal june 2000 options instrument receiving guaranteed income securities market journal december 2000 computer languages visual basic pascal fortran got following scores gre 1810 290 800 720 toefl 563 look forward hearing sincerely yeremenko alexey mail aeremenko turanalem almaty john martin carr collins chair finance finance department baylor university box 98004 waco 76798 254 710 4473 office 254 710 1092 fax martin baylor edu web http hsb baylor edu html martinj home html,0
old extensions hello may please several lines disconnected phone several lines added delete 36336 33135 delete 33376 39719 34768 please add 36615 34305 add please jose marquez extension hire number add 39737 36286 100038 0011 thanks kevin moore questions please feel free call 34710,0
rice enron finance seminar series thank vince look forward another successful seminar series check getting mug design get cost figures get something done summer ready fall bbo 0500 wrote barbara shall extend funding seminar fall next season shall glad cover cost coffee mug logos identify producer come design think may use company produces rice memorabilia shall run design through department produced vince barbara ostdiek 2000 vince kaminski enron com vince kaminski rice enron finance seminar series vince checked accounting folks looks like balance seminar account under 5000 get going fall some flexibility next enron funding whatever works best end interested pursuing idea designing some sort gift coffee cup perhaps give seminar guests think something neat enron rice jgs logos folks happy display shelf desk top think always thank much support efforts here truly appreciated bbo barbara ostdiek 713 348 5384 voice assistant professor finance 713 348 5251 fax jones graduate school management ostdiek rice edu rice university www ruf rice edu ostdiek 6100 main street 531 houston 77005 1892,0
mscf speaker series recruitment thanks message call sometimes between fine come office around traffic permitting vince pierre philippe ste marie 2000 vkamins enron com mscf speaker series recruitment dear kaminsky bryant informed possibility having guest speaker speaker series great honor pleasure help organize trip pittsburgh possible give call tomorrow thursday central sincerely pierre philippe ste marie,0
super saturday participation off cycle interview request thank volunteering weekend super saturday appreciate commitment enron recruiting success adequate number interviewers need sacrifice saturday however last minute changes occur interview schedule may contact back although good shape far saturday off cycle recruiting department looking interview volunteers following dates thursday november thursday november thursday december candidates interviewing days candidates combination associates analysts representing schools such princeton harvard university north carolina notre dame university illinois emory many others each candidate interviews pending outcome interviews invite them stay attend super saturday weekend some reason decide further pursue candidate fly them home friday morning asking enron employees manager level higher volunteer least hour interview candidates see two candidates volunteer hour stated dates great help needed please contact cathy lira cathy lira enron com 54049 soon possible volunteer interviewing thanks again participation associate analyst programs,0
thursday visit frank shall people highly technical level presentation minutes optimal assuming may arrive around shall get projector please keep receipts refund vince francis diebold 2000 vince kaminski enron com shirley crenshaw enron com thursday visit excellent vince yes happy make presentation projector simply hook laptop overhead projector backup many thanks frank long optimal large audience participants backgrounds vince kaminski enron com wrote frank located 1400 smith cab driver identify enron building arrive please call 3848 reception admitted building alternative phone numbers 5290 assistant shirley crenshaw try call cell phone 713 898 9960 research group meeting starts lasts till make presentation research projects audio video equipment need sandwich like lunch shall make hotel reservation thursday night vince francis diebold 2000 vince kaminski bmierts enron com thursday visit vince looking forward seeing thursday arrive houston bush usair 1769 please let know where want verify booked hotel thurs night many thanks see soon frank francis diebold carey professor department economics university pennsylvania 3718 locust walk philadelphia 19104 6297 fdiebold sas upenn edu http www ssc upenn edu diebold 215 898 1507 telephone 215 573 4217 fax francis diebold carey professor department economics university pennsylvania 3718 locust walk philadelphia 19104 6297 fdiebold sas upenn edu http www ssc upenn edu diebold 215 898 1507 telephone 215 573 4217 fax,0
